,Unnamed: 0,date,title,class,viewCount,commentCount,likeCount,dislikeCount,ratio,sentiment,magnitude
900,900,2017-08-03,Joe Rogan Experience #993 - Ben Shapiro,5,14037728,32915,178176,13369,13.327548806941431,0.14622243015639594,52.57639976830179
901,901,2017-08-02,Joe Rogan Experience #992 - Ian Edwards,2,675877,1541,5575,1042,5.350287907869482,0.13616026711185295,45.41420701168617
902,902,2017-08-01,Joe Rogan Experience #991 - Eddie Bravo,1,4015408,10858,27992,3847,7.276319209773848,0.11893607253529212,47.88379433031106
903,903,2017-07-27,Joe Rogan Experience #990 - Jamie Foxx,2,4070676,7635,56755,2804,20.240727532097004,0.19365742915296755,35.85344919367485
904,904,2017-07-27,Joe Rogan Experience #989 - Dorian Yates,1,2429556,4513,32336,1305,24.778544061302682,0.1988633428054763,40.696631361405295
905,905,2017-07-26,Joe Rogan Experience #988 - Nick Swardson,2,2048721,4303,16350,1741,9.391154508902927,0.1523641906873618,41.97373614190681
906,906,2017-07-18,Ari & Joe Go On A Hike,2,495641,1583,4257,684,6.223684210526316,0.17187244480784966,42.87387571545373
907,907,2017-08-22,Joe Rogan Experience #1001 - Mike Baker,0,1469873,3182,11347,2452,4.6276508972267525,0.1304726799653076,52.30649609713792
908,908,2017-08-24,Joe Rogan Experience #1002 - Peter Schiff,5,1379179,10201,21203,4285,4.9481913652275376,0.14294857853037107,72.72611931023798
909,909,2017-08-25,Joe Rogan Experience #1003 - Sean Carroll,3,2810202,5091,26040,2187,11.906721536351164,0.18340766002098632,53.50857030430208
910,910,2017-08-29,Joe Rogan Experience - Mayweather vs. McGregor Recap with Brendan Schaub,1,2664431,4846,24774,2241,11.054886211512716,0.12193032552826953,44.118398058252446
911,911,2017-08-29,Joe Rogan Experience #1004 - W. Kamau Bell,2,562995,3510,7362,8038,0.9158994774819608,0.10008829174664098,56.75581957773526
912,912,2017-08-31,Joe Rogan Experience #1005 - Hannibal Buress,2,2569106,3509,24392,2818,8.655784244144781,0.12357279327474227,44.65175391669845
913,913,2017-09-01,Joe Rogan Experience #1006 - Jordan Peterson & Bret Weinstein,3,6539559,27877,91107,4616,19.73721837088388,0.15487996369412327,65.05749943272103
914,914,2017-09-05,"Joe Rogan Experience #1007 - Ari Shaffir, Bert Kreischer & Tom Segura",2,2869760,4497,25194,2111,11.93462813832307,0.1265206746463549,40.09525027203488
915,915,2017-09-06,Joe Rogan Experience #1008 - Cody Garbrandt & Urijah Faber,1,1982167,2012,18311,1332,13.746996996996995,0.1370460526315788,37.47951973684207
916,916,2017-09-06,Joe Rogan Experience #1009 - James Damore,5,1442412,5000,25392,1575,16.121904761904762,0.1510162162162159,56.03065405405414
917,917,2017-09-08,Joe Rogan Experience #1010 - Brian Redban,2,1089415,1907,8775,1032,8.502906976744184,0.151902280130293,39.937557003257325
918,918,2017-09-14,Joe Rogan Experience #1011 - Tom Papa,2,740242,1177,6055,1133,5.344218887908208,0.14138190954773874,47.53923366834167
919,919,2017-09-15,Joe Rogan Experience #1012 - Brendan Schaub,2,2230323,3297,16886,1840,9.17717391304348,0.13707906295754,37.9944472913616
920,920,2017-09-22,Joe Rogan Experience #1013 - Cameron Hanes,0,945800,1352,8937,1233,7.248175182481753,0.14427473583093178,45.94356388088377
921,921,2017-09-25,Joe Rogan Experience #1014 - Dave Smith,4,833714,1816,9398,2008,4.680278884462152,0.12799183117767213,47.89991150442475
922,922,2017-09-26,Joe Rogan Experience #1015 - Reggie Watts,2,1115485,1666,11134,1113,10.003593890386345,0.17454212454212462,37.88389010989011
923,923,2017-09-28,Joe Rogan Experience #1016 - Whitney Cummings,2,1666532,4180,13764,3358,4.098868374032162,0.16855896510228666,45.92671480144409
924,924,2017-09-29,Joe Rogan Experience #1017 - Jim Norton,2,1368423,2073,11157,1071,10.417366946778714,0.1192565679150362,38.75440469536056
925,925,2017-10-04,Joe Rogan Experience #1018 - Alonzo Bodden,2,740825,3217,7287,2420,3.0111570247933885,0.08255102040816338,66.11687925170052
926,926,2017-10-04,Joe Rogan Experience #1019 - Bryan Fogel,4,903960,1913,9385,898,10.451002227171493,0.12999386126457935,41.845003069367664
927,927,2017-10-06,Joe Rogan Experience #1020 - Amy Alkon,4,556758,1365,4231,1172,3.6100682593856654,0.1373502722323051,49.321343012704155
928,928,2017-10-06,Joe Rogan Experience #1021 - Russell Brand,2,3515171,11268,39358,4836,8.138544251447478,0.16333003952569208,58.56121665019762
929,929,2017-10-11,Joe Rogan Experience #1022 - Eric Weinstein,3,1364179,4323,14646,1323,11.0702947845805,0.1732834101382493,53.007047811059984
930,930,2017-10-12,Joe Rogan Experience #1023 - Christina P,2,1102515,2404,10862,1217,8.925225965488908,0.18437371663244329,43.03453798767967
931,931,2017-10-13,Joe Rogan Experience #1024 - Bert Kreischer,2,2052672,3572,17511,1341,13.058165548098435,0.1614844501442771,39.55165437640275
932,932,2017-10-23,Joe Rogan Experience #1025 - Greg Fitzsimmons,2,346676,1011,3026,420,7.204761904761906,0.133912037037037,40.39853009259258
933,933,2017-10-24,Joe Rogan Experience #1026 - Brian Redban,2,848652,3648,9018,950,9.492631578947368,0.14722451571927608,47.22388059701481
934,934,2017-10-24,Joe Rogan Experience #1027 - Courtney Dauwalter,1,1477454,5065,20055,871,23.025258323765787,0.18338003933136696,46.39102999016717
935,935,2017-10-26,Joe Rogan Experience #1028 - Adam Greentree,1,1516375,2371,14044,1136,12.362676056338026,0.13876410256410265,44.131297435897466
936,936,2017-10-27,Joe Rogan Experience #1029 - Tom DeLonge,4,3114554,26314,28467,8114,3.5083805767808727,0.13786147303655436,49.21725434310532
937,937,2017-10-27,Joe Rogan Experience #1030 - Joey Diaz,2,4803391,6924,41778,2776,15.049711815561961,0.1664700810484567,39.896421796861546
938,938,2017-10-30,Joe Rogan Experience #1031 - Jamie Kilstein,2,808893,3633,7023,4913,1.429472827193161,0.13953740157480327,57.00158792650936
939,939,2017-10-31,Joe Rogan Experience #1032 - Colin Moriarty,4,941955,3112,12226,1403,8.714183891660728,0.16039463601532605,47.71789655172414
940,940,2017-11-02,Joe Rogan Experience #1033 - Owen Benjamin,2,1622367,5068,18552,1374,13.502183406113534,0.14137122128174126,41.264769044740056
941,941,2017-11-07,Joe Rogan Experience #1034 - Sebastian Junger,4,1306648,2924,12620,1576,8.00761421319797,0.15161151697464567,59.440163300386935
942,942,2017-11-08,Joe Rogan Experience #1035 - Paul Stamets,3,4927442,11954,85956,2814,30.54584221748401,0.20182089849586798,47.96829166251622
943,943,2017-11-08,"Joe Rogan Experience #1036 - Ari Shaffir, Bert Kreischer & Tom Segura",2,2739112,3498,24080,1721,13.991865194654267,0.1491234804862448,36.80748560460656
944,944,2017-11-10,Joe Rogan Experience #1038 - Billy Corgan,4,2030024,6868,27600,1252,22.044728434504794,0.1975380800566771,44.0370262132485
945,945,2017-11-14,Joe Rogan Experience #1039 - Iliza Shlesinger,2,942213,8481,9038,18880,0.4787076271186441,0.1105422691879861,58.494385428253786
946,946,2017-11-15,Joe Rogan Experience #1040 - Brian Regan,2,828599,2038,7673,779,9.849807445442877,0.1527892325315007,38.86172394043528
947,947,2017-11-17,Joe Rogan Experience #1041- Dan Carlin,5,2196071,5072,22849,1533,14.904761904761903,0.1737080447522642,48.975607352157716
948,948,2017-11-21,Joe Rogan Experience #1042 - Krystyna Hutchinson & Corinne Fisher,2,1433093,7017,15047,10421,1.4439113328855195,0.13451044261352782,53.74982372101943
949,949,2017-11-28,Joe Rogan Experience #1043 - Brian Redban,2,860795,3247,8172,1051,7.775451950523312,0.14008297115764548,40.31104701698936
950,950,2017-11-29,Joe Rogan Experience #1044 - C.T. Fletcher,1,1149428,2184,17264,1055,16.36398104265403,0.19411464245175905,46.164659477866046
951,951,2017-11-29,Joe Rogan Experience #1045 - Bryan Callen,2,1631848,2992,14349,1591,9.018856065367693,0.1538925143953937,39.89292130518233
952,952,2017-11-30,Joe Rogan Experience #1046 - Owen Smith,5,547997,947,6127,453,13.525386313465786,0.1966666666666668,39.93670411985025
953,953,2017-12-05,Joe Rogan Experience #1047 - Andy Stumpf,0,1364521,3384,10626,1053,10.091168091168091,0.14579992644354536,47.6737109231334
954,954,2017-12-06,Joe Rogan Experience #1048 - Doug Stanhope,2,1420705,3137,12641,1302,9.708909370199693,0.15238413197172052,41.83560879811477
955,955,2017-12-07,Joe Rogan Experience #1049 - Chris Stapleton,4,1249757,2108,13315,717,18.570432357043234,0.2129311326124077,44.725645987478636
956,956,2017-12-08,Joe Rogan Experience #1050 - Dr. Shawn Baker,1,1479549,7064,15639,2749,5.688977810112768,0.1389035916824197,57.50624658685173
957,957,2017-12-12,Joe Rogan Experience #1051 - Duncan Trussell & Christopher Ryan,2,2286508,6147,21225,2242,9.46699375557538,0.15644897959183626,47.734184645286724
958,958,2017-12-12,Joe Rogan Experience #1052 - Mick West,0,1634034,6481,10623,2860,3.7143356643356635,0.11959965928449715,56.27106899488954
959,959,2017-12-14,Joe Rogan Experience #1053 - Neal Brennan,2,1128864,3937,8954,3814,2.3476664918720505,0.13345397815912635,53.16480811232457
960,960,2017-12-19,Joe Rogan Experience #1054 - Dr. Rhonda Patrick,3,1665993,3768,16737,1423,11.761770906535487,0.19957877813504826,48.48345659163982
961,961,2017-12-20,Joe Rogan Experience #1055 - Bret Weinstein,3,1658838,4257,17824,1670,10.673053892215568,0.14714699074074095,61.95072916666683
962,962,2017-12-27,Joe Rogan Experience #1056 -  Dr. Mark Gordon & Andrew Marr,1,736445,1479,8714,559,15.588550983899822,0.15688364524003268,54.854613506916245
963,963,2017-12-28,Joe Rogan Experience #1057 - Eddie Pepitone,2,446460,1524,3847,1790,2.149162011173184,0.11756360832690818,48.80267540478028
964,964,2017-12-29,Joe Rogan Experience #1058 - Nina Teicholz,5,788384,3953,9611,1667,5.765446910617876,0.1424284199363737,63.85052668787576
965,965,2018-01-02,Joe Rogan Experience #1059 - Brian Redban,2,1172523,3570,11368,1132,10.042402826855122,0.14709800190294975,34.13056771328894
966,966,2018-01-05,Joe Rogan Experience #1060 - Remi Warren,4,1143262,1761,9728,993,9.79657603222558,0.13573827851644527,46.56628411476556
967,967,2018-01-10,Joe Rogan Experience #1061 - Tom Papa,2,741112,2248,5844,541,10.802218114602587,0.1792425793244624,37.34707778915044
968,968,2018-01-10,Joe Rogan Experience #1062 - Dan Harris & Jeff Warren,4,721078,1712,7545,850,8.876470588235295,0.15154949784791974,42.5770086083214
969,969,2018-01-12,Joe Rogan Experience #1063 - Tom Segura,2,2170839,3475,17337,1334,12.996251874062967,0.1552772002772004,38.46683645183639
970,970,2018-01-15,Joe Rogan Experience #1064 - Eddie Huang & Jessica Rosenworcel,5,656855,4213,7995,2485,3.2173038229376263,0.13114224794395374,55.87413036856522
971,971,2018-01-17,Joe Rogan Experience #1065 - Danica Patrick,1,1247795,4922,13528,1094,12.365630712979893,0.1908495954307476,43.052160875773495
972,972,2018-01-18,Joe Rogan Experience #1066 - Mel Gibson & Dr. Neil Riordan,0,2726158,11557,43629,2026,21.534550839091807,0.14047484822202974,44.00576973113639
973,973,2018-01-24,Joe Rogan Experience #1067 - Whitney Cummings,2,876794,6266,9945,10872,0.9147350993377484,0.10109206471494626,58.35035246533144
974,974,2018-01-24,Joe Rogan Experience #1068 - Michael Shermer,3,1732921,3621,12023,1853,6.48839719373988,0.16781195990321485,47.28982371240926
975,975,2018-01-30,Joe Rogan Experience #1069 - Ben Greenfield,3,798969,3071,6579,2029,3.2424839822572697,0.15253913707521893,44.43995036273392
976,976,2018-01-30,Joe Rogan Experience #1070 - Jordan Peterson,3,5131428,15306,99851,3458,28.875361480624644,0.1832800345721706,57.915006914434
977,977,2018-01-31,Joe Rogan Experience #1071 - Steven Crowder & NotGay Jared,4,3651325,10640,52618,4523,11.63342913995136,0.1411028806584364,48.501170096022214
978,978,2018-02-02,Joe Rogan Experience #1072 - Joey Diaz,2,2760441,5001,26931,1407,19.140724946695094,0.16404844290657408,35.26003690888122
979,979,2018-02-04,Joe Rogan Experience #1073 - Steven Pinker,3,2588186,6508,26578,2730,9.735531135531136,0.17152695871946108,59.618936394271536
980,980,2018-02-07,Joe Rogan Experience #1074 - Cameron Hanes,0,769869,2100,7764,964,8.053941908713693,0.13715306730196525,48.731322215604465
981,981,2018-02-09,Joe Rogan Experience #1075 - Duncan Trussell,2,3001371,7757,28926,2388,12.113065326633166,0.16376263736263713,43.437043223443396
982,982,2018-02-09,Joe Rogan Experience #1076 - Phil Demers,5,773368,2566,10356,684,15.140350877192983,0.13965650701499732,53.977048863086566
983,983,2018-02-12,Joe Rogan Experience #1077 - Johann Hari,5,1055933,5213,14544,1640,8.86829268292683,0.1579931305201179,69.65259322865577
984,984,2018-02-14,Joe Rogan Experience #1078 - Jimmy Dore,2,1931504,9947,29516,3115,9.475441412520064,0.16162473794549326,53.74578878406729
985,985,2018-02-16,Joe Rogan Experience #1079 - Tony Hinchcliffe,2,1305924,3796,8913,1766,5.046998867497169,0.13610986905142164,46.361810923027896
986,986,2018-02-19,Joe Rogan Experience #1080 - David Goggins,1,4600116,10037,89211,2608,34.206671779141104,0.18980543318649112,48.346363191385116
987,987,2018-02-21,Joe Rogan Experience #1081 - Bret Weinstein & Heather Heying,3,1600069,5190,26103,1417,18.421312632321808,0.188718428437792,56.15919784845642
988,988,2018-02-22,Joe Rogan Experience #1082 - Greg Fitzsimmons,2,879749,1789,7671,720,10.654166666666667,0.14656812339331593,37.923071979434354
989,989,2018-02-23,Joe Rogan Experience #1083 - Dom Irrera,2,609375,1482,5900,544,10.845588235294118,0.15670973298880286,42.35469422911285
990,990,2018-02-26,Joe Rogan Experience #1084 - Douglas Murray,5,1775916,6604,25056,1823,13.744377399890293,0.1272402597402597,63.81208225108232
991,991,2018-02-28,Joe Rogan Experience #1085 - Kyle Kulinski,5,1942933,12916,29283,3913,7.483516483516484,0.14457154088050336,57.831743972746295
992,992,2018-03-01,Joe Rogan Experience #1086 - Rory Albanese,2,1071846,2673,8305,1233,6.735604217356043,0.1436832061068702,51.261192748091524
993,993,2018-03-05,Joe Rogan Experience #1087 - Sturgill Simpson,4,970723,1732,8395,730,11.5,0.15760627861347262,38.027848266841005
994,994,2018-03-07,Joe Rogan Experience #1088 - Bryan Callen,2,2533404,4049,17497,2423,7.221213371853075,0.15311762830730002,52.70202103920953
995,995,2018-03-08,Joe Rogan Experience #1089 - John Dudley,1,807264,1433,6786,940,7.219148936170213,0.14952076677316306,42.35699680511187
996,996,2018-03-14,Joe Rogan Experience #1090 - Andrew Santino,2,1216740,2284,9948,945,10.526984126984127,0.12256651884700652,39.99529933481156
997,997,2018-03-14,Joe Rogan Experience #1091 - Daniele Bolelli,0,831265,1376,8386,602,13.930232558139535,0.16963618485742382,40.52117010816125
998,998,2018-03-14,Joe Rogan Experience #1092 - Mary Lynn Rajskub,2,796340,1849,6966,826,8.433414043583536,0.18745644599303124,37.22027874564457
999,999,2018-03-20,Joe Rogan Experience #1093 - Owen Benjamin & Kurt Metzger,2,1221179,6269,11185,5482,2.0403137541043406,0.12000777604976695,46.66737558320379
1000,1000,2018-03-20,Joe Rogan Experience #1094 - Brian Redban,2,1063453,2651,9439,948,9.95675105485232,0.12913043478260855,43.06283071230346
1001,1001,2018-03-26,Joe Rogan Experience #1095 - TJ English & Joey Diaz,2,1997404,3260,24104,1263,19.084718923198725,0.19182087342709134,41.19435603256846
1002,1002,2018-03-27,Joe Rogan Experience #1096 - Todd Glass,2,769593,1721,6553,934,7.016059957173447,0.16760820045558086,45.25694760820046
1003,1003,2018-03-28,Joe Rogan Experience #1097 - Legion of Skanks,2,1154049,2712,12140,1160,10.465517241379313,0.14831547363909145,43.43482640377199
1004,1004,2018-04-03,Joe Rogan Experience #1099 - Christopher Ryan,3,1170164,1990,10144,1287,7.8818958818958835,0.17353899883585547,43.49696158323632
1005,1005,2018-04-04,Joe Rogan Experience #1100 - Liz Phair,4,885747,2970,9007,947,9.511087645195351,0.19285205696202568,41.85226265822779
1006,1006,2018-04-10,Joe Rogan Experience #1101 - Chris & Mark Bell,4,901619,2661,7232,852,8.488262910798122,0.14837108433734938,49.32376867469871
1007,1007,2018-04-12,Joe Rogan Experience #1102 - Matt Farah,0,1242973,2321,11539,1003,11.504486540378867,0.16935294117647065,40.289867647058884
1008,1008,2018-04-13,Joe Rogan Experience #1103 - Tom Segura,2,1912675,3196,16990,1561,10.88404868673927,0.12146820809248562,43.1349672447013
1009,1009,2018-04-16,Joe Rogan Experience #1104 - Boyan Slat,5,577795,1301,8343,493,16.92292089249493,0.17855991943605254,54.5742698892245
1010,1010,2018-04-17,Joe Rogan Experience #1105 - Michael Hunter,1,834634,2829,10849,803,13.51058530510585,0.17103666817564547,52.91916251697588
1011,1011,2018-04-19,Joe Rogan Experience #1106 - Colion Noir,5,1036057,5101,19839,1476,13.441056910569106,0.1220935232464393,65.17672131147532
1012,1012,2018-04-19,Joe Rogan Experience #1107 - Sam Harris & Maajid Nawaz,5,2102991,6312,28947,2512,11.523487261146498,0.13707311636201527,53.68018947837719
1013,1013,2018-04-24,Joe Rogan Experience #1108 - Peter Attia,3,2162735,2708,22936,1282,17.890795631825274,0.1949713277459197,44.65183502426121
1014,1014,2018-04-25,Joe Rogan Experience #1109 - Matthew Walker,3,3174704,6391,58623,1541,38.04218040233614,0.2301798624581219,52.51194850996317
1015,1015,2018-04-27,Joe Rogan Experience #1110 - Zach Bitter,1,503801,768,4047,459,8.816993464052286,0.1618367346938775,50.0873098330241
1016,1016,2018-04-27,Joe Rogan Experience #1111 - Abby Martin,5,1417678,16402,20046,13680,1.4653508771929824,0.09992789544840018,56.75364939161798
1017,1017,2018-05-06,Joe Rogan Experience #1112 - Cameron Hanes,0,1034949,2301,8201,1408,5.824573863636362,0.14796874999999987,46.082645474137905
1018,1018,2018-05-09,Joe Rogan Experience #1113 - Brian Redban,2,1097825,2553,9956,1053,9.45489078822412,0.14038547736441026,39.77190497534739
1019,1019,2018-05-09,Joe Rogan Experience #1114 - Matt Taibbi,5,995875,3193,9387,2648,3.5449395770392758,0.1259836734693878,51.22726530612242
1020,1020,2018-05-09,Joe Rogan Experience #1115 - Mike Baker,0,1132995,3155,9373,2105,4.452731591448932,0.13753138075313806,50.255054393305464
