date,Unnamed: 0,commentCount,date,dislikeCount,likeCount,title,viewCount,ratio,class,sentiment,magnitude
2015-02-17,513,1133,2015-02-17,291,3491,Joe Rogan Experience #613 - Ms. Pat,270420,11.996563573883162,2,0.18057385759829964,48.49716259298619
2015-02-19,514,664,2015-02-19,109,2125,"Joe Rogan Experience #614 - Christopher Ryan, PhD",256304,19.495412844036696,3,0.17728395061728394,48.09802469135805
2015-02-20,515,632,2015-02-20,107,1314,Joe Rogan Experience #615 - Greg Fitzsimmons,173230,12.280373831775702,2,0.17156914893617006,45.07771276595747
2015-02-24,516,1159,2015-02-24,88,2564,Joe Rogan Experience #616 - John Wayne Parr,233569,29.136363636363637,1,0.18492682926829274,50.759544715447156
2015-02-26,517,511,2015-02-26,112,1834,Joe Rogan Experience #617 - Brian Regan,264153,16.375,2,0.24721577726218097,51.55979118329462
2015-02-26,518,2770,2015-02-26,546,6293,Joe Rogan Experience #618 - Artie Lange,993124,11.525641025641026,2,0.1388772097467749,48.93375537505972
2015-03-04,519,1172,2015-03-04,271,4583,Joe Rogan Experience #619 - Bryan Callen & Brendan Schaub,559970,16.911439114391143,2,0.13489117983963336,43.214490263459304
2015-03-05,520,1056,2015-03-05,708,4501,Joe Rogan Experience #620 - Bert Kreischer,1095395,6.357344632768362,2,0.13553293413173662,47.395077844311395
2015-03-08,521,673,2015-03-08,225,1566,Joe Rogan Experience #621 - Aubrey Marcus,188752,6.96,0,0.14643181818181822,50.95440909090911
2015-03-10,522,1647,2015-03-10,850,5501,Joe Rogan Experience #622 - Adam Carolla,727096,6.471764705882353,2,0.1505684007707128,63.170260115606915
2015-03-10,523,624,2015-03-10,217,2366,Joe Rogan Experience #623 - Ari Shaffir,328898,10.903225806451612,2,0.14861904761904748,43.453095238095216
2015-03-11,524,586,2015-03-11,321,3553,Joe Rogan Experience #624 - Tom Segura,528321,11.06853582554517,2,0.122,46.42453465346537
2015-03-17,525,330,2015-03-17,66,1317,Joe Rogan Experience #625 - Steve Maxwell,162654,19.954545454545453,1,0.18625482625482626,46.98795366795366
2015-03-18,526,1102,2015-03-18,190,4898,Joe Rogan Experience #626 - Trevor Moore,375249,25.778947368421054,2,0.16841624365482233,46.02864974619292
2015-03-19,527,1522,2015-03-19,370,7149,Joe Rogan Experience #627 - Joey Diaz,897950,19.32162162162162,2,0.16773006134969345,39.973926380368084
2015-03-22,528,709,2015-03-22,214,3761,Joe Rogan Experience #628 - Garry Tonon & Eddie Bravo,592540,17.574766355140188,1,0.15923588039867112,36.781046511627935
2015-03-25,529,1604,2015-03-25,358,5076,"Joe Rogan Experience #629 - Andrew Hill, PhD",590177,14.17877094972067,3,0.15209205020920477,61.74594979079493
2015-03-25,530,1356,2015-03-25,457,5594,Joe Rogan Experience #630 - Duncan Trussell,703670,12.24070021881838,2,0.19838650865998173,50.49835004557885
2015-03-28,531,643,2015-03-28,163,2228,Joe Rogan Experience #631 - Josh Barnett,321335,13.668711656441717,1,0.1636831683168318,40.58974257425744
2015-04-03,532,2751,2015-04-03,1763,6689,Joe Rogan Experience #632 - Les Stroud,996769,3.7941009642654566,0,0.1334812880765885,51.13916449086154
2015-04-14,533,573,2015-04-14,80,2524,Joe Rogan Experience #633 - Alex Winter,213237,31.55,0,0.1851767151767151,48.1065280665281
2015-04-16,534,2619,2015-04-16,933,4878,Joe Rogan Experience #634 - Abby Martin,461852,5.228295819935691,0,0.1347753113156469,60.17845695722797
2015-04-16,535,632,2015-04-16,182,2643,Joe Rogan Experience #635 - Jim Norton,367095,14.521978021978022,2,0.1845315487571702,44.99546845124283
2015-04-21,536,813,2015-04-21,178,2131,Joe Rogan Experience #636 - Bryan Callen,271461,11.97191011235955,2,0.16685546875000026,44.025175781250006
2015-04-23,537,348,2015-04-23,108,1431,Joe Rogan Experience #637 - Remi Warren,193152,13.25,0,0.1842857142857142,55.66995535714282
2015-04-23,538,1030,2015-04-23,98,3013,Joe Rogan Experience #638 - Aubrey de Grey,188948,30.744897959183675,3,0.1815850144092219,63.49865994236302
2015-04-28,539,433,2015-04-28,78,1439,Joe Rogan Experience #639 - Greg Proops,159617,18.44871794871795,2,0.17765840220385673,40.858181818181826
2015-04-29,540,1360,2015-04-29,1421,1933,Joe Rogan Experience #640 - Charles C. Johnson,163498,1.3603096410978184,0,0.165941591137966,68.06148036253772
2015-04-30,541,4416,2015-04-30,854,10184,Joe Rogan Experience #641 - Sam Harris,1097306,11.925058548009368,3,0.12938127090301008,66.86588628762544
2015-05-02,542,822,2015-05-02,156,2929,Joe Rogan Experience #642 - Rich Roll,296385,18.775641025641026,0,0.17422338568935414,51.75561954624783
2015-05-05,543,676,2015-05-05,145,2143,"Joe Rogan Experience #643 - ""Big"" Jay Oakerson",288339,14.779310344827586,2,0.163149171270718,42.99539594843459
2015-05-07,544,666,2015-05-07,188,4142,Joe Rogan Experience #644 - Brad Williams,387860,22.03191489361702,2,0.17627551020408147,42.00984693877554
2015-05-08,545,441,2015-05-08,92,1881,Joe Rogan Experience #645 - Joe Schilling,252362,20.445652173913043,1,0.1497597597597597,45.52375375375373
2015-05-12,546,678,2015-05-12,226,2121,Joe Rogan Experience #646 - Dr. Dan Engle & Aubrey Marcus,245338,9.38495575221239,0,0.1633955223880597,51.68294776119402
2015-05-14,547,221,2015-05-14,51,792,Joe Rogan Experience #647 - Dom Irrera,98231,15.529411764705882,2,0.16976190476190475,44.37827380952381
2015-05-15,548,424,2015-05-15,71,1369,Joe Rogan Experience #648 - Adam Scorgie,154843,19.281690140845072,0,0.1823782234957019,42.55762177650432
2015-05-19,549,406,2015-05-19,103,891,Joe Rogan Experience #649 - Jonathan Gottschall,136400,8.650485436893204,0,0.1797894736842106,51.05578947368424
2015-05-21,550,648,2015-05-21,119,1745,Joe Rogan Experience #650 - Nick Curson,208037,14.663865546218487,1,0.16699453551912571,55.08748633879787
2015-05-22,551,2572,2015-05-22,321,18306,Joe Rogan Experience #651 - Jordan Gilbert (c9n0thing),927381,57.02803738317757,0,0.1804459601259184,41.782360965372476
2015-05-26,552,759,2015-05-26,440,899,Joe Rogan Experience #652 - Ricky Schroder,117203,2.043181818181818,0,0.12922746781115868,62.193819742489204
2015-05-27,553,1138,2015-05-27,465,2806,Joe Rogan Experience #653 - Natasha Leggero,345056,6.034408602150537,2,0.1587845968712395,51.440818291215386
2015-05-29,554,616,2015-05-29,252,1231,Joe Rogan Experience #654 - Rich Vos,182052,4.884920634920635,2,0.14394339622641508,47.44730188679247
2015-06-05,555,1771,2015-06-05,367,1937,Joe Rogan Experience #655 - Kevin Folta,168388,5.277929155313352,3,0.155231719876416,68.22136972193618
2015-06-07,556,654,2015-06-07,175,1761,Joe Rogan Experience #656 - Bryan Callen,212062,10.062857142857142,2,0.15040598290598287,51.93508547008544
2015-06-09,557,1259,2015-06-09,703,1602,Joe Rogan Experience #657 - Corey Knowlton,125114,2.278805120910384,0,0.13278551532033442,70.71834261838445
2015-06-11,558,601,2015-06-11,109,1324,Joe Rogan Experience #658 - Greg Fitzsimmons,165843,12.146788990825687,2,0.16842482100238668,45.1903818615752
2015-06-12,559,618,2015-06-12,84,1302,Joe Rogan Experience #659 - Dean Delray,167580,15.5,0,0.14768149882903986,50.14262295081973
2015-06-16,560,1075,2015-06-16,146,1398,Joe Rogan Experience #660 - Jim Florentine,191687,9.575342465753424,2,0.1232246998284734,45.25150943396229
2015-06-18,561,537,2015-06-18,132,1793,Joe Rogan Experience #661 - Rutledge Wood,200265,13.583333333333334,0,0.1807058823529413,44.044329411764714
2015-06-19,562,369,2015-06-19,90,951,Joe Rogan Experience #662 - Vinny Shoreman,131703,10.566666666666666,0,0.18100746268656706,40.623134328358184
2015-06-23,563,1038,2015-06-23,171,2402,Joe Rogan Experience #663 - Dominic Monaghan,230399,14.046783625730994,0,0.18694181326116363,57.621353179972964
2015-06-24,564,1232,2015-06-24,457,6474,Joe Rogan Experience #664 - Tom Segura & Christina Pazsitzky,877136,14.166301969365426,2,0.15803876852907636,38.90744583808438
2015-06-26,565,1006,2015-06-26,165,1746,Joe Rogan Experience #665 - Neal Brennan,231757,10.581818181818182,2,0.14712477396021706,48.743960216998225
2015-06-30,566,4500,2015-06-30,1259,18184,Joe Rogan Experience #666 - Duncan Trussell,1562867,14.443208895949166,2,0.17398970747562303,46.11335861321777
2015-07-01,567,734,2015-07-01,142,1480,Joe Rogan Experience #667 - Kurt Metzger,211517,10.422535211267606,2,0.1512499999999998,46.553632075471704
2015-07-07,568,844,2015-07-07,141,3416,Joe Rogan Experience #668 - Jon Ronson,299878,24.22695035460993,0,0.19811550151975657,50.83784194528877
2017-07-18,569,3470,2017-07-18,2248,22559,Joe Rogan Experience #669 - Joey Diaz   **Re-Upload**,3888872,10.035142348754448,2,0.13313391304347807,41.05442782608699
2015-07-09,570,3670,2015-07-09,758,11504,"Joe Rogan Experience #670 - Michael A. Wood, Jr.",806831,15.176781002638522,0,0.140044642857143,66.13742694805195
2015-07-10,571,1051,2015-07-10,278,4124,Joe Rogan Experience #671 - Brendan Schaub & Bryan Callen,578108,14.83453237410072,2,0.13305304010349286,41.76254851228978
2015-07-22,572,1126,2015-07-22,288,4999,Joe Rogan Experience #672 - Dr. Rhonda Patrick,470828,17.35763888888889,3,0.19607683352735744,52.086239813736874
2015-07-23,573,794,2015-07-23,145,2110,Joe Rogan Experience #673 - Nick DiPaolo & Adam Lowery,250310,14.551724137931034,2,0.15052969502407712,51.36418940609946
2015-07-28,574,876,2015-07-28,145,2554,Joe Rogan Experience #674 - Brian Redban,224562,17.613793103448277,2,0.17322663252240716,43.859807938540335
2015-07-29,575,471,2015-07-29,86,1222,Joe Rogan Experience #675 - Kirik Jenness & Chris Palmquist,162882,14.209302325581396,0,0.16445714285714277,41.102342857142844
2015-07-30,576,1056,2015-07-30,615,1754,Joe Rogan Experience #676 - Esther Ku,259098,2.8520325203252033,2,0.14497647058823537,45.81947058823528
2015-08-04,577,790,2015-08-04,191,1883,Joe Rogan Experience #677 - Josh Zepps,201288,9.858638743455497,0,0.12252220248667864,54.6160923623446
2015-08-07,578,315,2015-08-07,77,1191,Joe Rogan Experience #678 - Jonathan Ward,104069,15.467532467532468,0,0.17290196078431389,42.42623529411766
2015-08-07,579,382,2015-08-07,76,1481,Joe Rogan Experience #679 - Barry Crimmins & Bobcat Goldthwait,145278,19.486842105263158,2,0.1684313725490197,48.14450980392157
2015-08-08,580,1353,2015-08-08,440,1675,Joe Rogan Experience #680 - Steven Hassan,181029,3.8068181818181817,0,0.10422535211267599,62.8276056338028
2015-08-12,581,1301,2015-08-12,214,4282,Joe Rogan Experience #681 - Gad Saad,291851,20.009345794392523,3,0.17664241164241162,52.579958419958395
2015-08-13,582,974,2015-08-13,187,5367,Joe Rogan Experience #682 - Mark & Chris Bell,498189,28.700534759358288,0,0.16973007712082264,49.2034447300771
2015-08-13,583,840,2015-08-13,155,1969,Joe Rogan Experience #683 - Ethan Nadelmann,182687,12.703225806451613,0,0.15432048681541585,48.7078296146045
2015-08-18,584,909,2015-08-18,130,1981,Joe Rogan Experience #684 - Brian Redban,195878,15.238461538461538,2,0.13530708661417315,40.79814173228345
2015-08-19,585,980,2015-08-19,430,2179,Joe Rogan Experience #685 - Jeff Novitzky,368394,5.067441860465117,1,0.1195963541666667,56.664934895833305
2015-08-20,586,1286,2015-08-20,329,4574,Joe Rogan Experience #686 - Jeff Ross,683175,13.902735562310031,2,0.15558744394618806,40.511408071748875
2015-08-25,587,747,2015-08-25,72,2259,Joe Rogan Experience #687 - Justin Wren,147839,31.375,1,0.19928278688524592,49.70358606557375
2015-08-26,588,900,2015-08-26,115,1667,Joe Rogan Experience #688 - Brian Redban,161917,14.495652173913044,2,0.13483231707317062,55.03382621951221
2015-08-26,589,3541,2015-08-26,3245,4384,Joe Rogan Experience #689 - Abby Martin,437511,1.3510015408320493,0,0.10553182214472553,59.399062772449824
2015-08-31,590,4165,2015-08-31,1365,10488,Joe Rogan Experience #690 - Ronda Rousey & Edmond Tarverdyan,1166317,7.683516483516484,1,0.13389848431441678,43.58320408882617
2015-09-02,591,868,2015-09-02,210,2620,Joe Rogan Experience #691 - Bryan Callen,352098,12.476190476190476,2,0.1515437158469946,45.730901639344246
2015-09-03,592,3953,2015-09-03,1783,28928,Joe Rogan Experience #692 - Jay Leno,3422272,16.22434099831744,2,0.22000594353640393,43.87912332838042
2015-09-08,593,1267,2015-09-08,708,6247,Joe Rogan Experience #693 - Tom Segura,1165627,8.823446327683616,2,0.15735555555555555,44.582555555555494
2015-09-08,594,957,2015-09-08,200,1689,Joe Rogan Experience #694 - Jane McGonigal,170649,8.445,0,0.1720634920634922,48.53536796536801
2015-09-10,595,986,2015-09-10,233,3381,Joe Rogan Experience #695 - Sebastian Maniscalco,485409,14.510729613733906,2,0.17816020025031287,40.508998748435516
2015-09-17,596,643,2015-09-17,78,1997,"Joe Rogan Experience #696 - Lewis, from Unbox Therapy",199584,25.602564102564102,0,0.15309433962264157,40.544226415094315
2015-09-18,597,802,2015-09-18,176,2821,Joe Rogan Experience #697 - Christopher Ryan,305827,16.02840909090909,0,0.16136363636363646,44.487090909090924
2015-09-21,598,1739,2015-09-21,339,4802,Joe Rogan Experience #698 - Dr. Carl Hart,397188,14.165191740412979,3,0.12205521472392651,63.11119631901834
2015-09-23,599,2828,2015-09-23,276,9585,Joe Rogan Experience #699 - Donald Cerrone,821205,34.72826086956522,1,0.17905243790248435,41.051476540938395
2015-09-26,600,762,2015-09-26,161,1884,Joe Rogan Experience #700 - Dr. Mark Gordon & Andrew Marr,203505,11.701863354037267,1,0.14385744234800826,44.24578616352197
2015-09-29,601,682,2015-09-29,403,1478,Joe Rogan Experience #701 - Honey Honey (Part 1),296730,3.667493796526055,0,0.15377319587628868,43.30682474226803
2015-09-29,602,331,2015-09-29,216,1100,Joe Rogan Experience #701 - Honey Honey (Part 2),91176,5.092592592592593,0,0.21178217821782175,44.210561056105604
2015-10-01,603,17311,2015-10-01,3699,34767,Joe Rogan Experience #702 - Milo Yiannopoulos,2965295,9.399026763990268,0,0.13341081805990168,64.52547340187768
2015-10-02,604,1001,2015-10-02,227,2130,Joe Rogan Experience #703 - Brian Redban,257068,9.383259911894273,2,0.11986146095717881,45.655994962216624
2015-10-06,605,669,2015-10-06,90,2221,Joe Rogan Experience #704 - Alonzo Bodden,231679,24.677777777777777,2,0.20606719367588933,44.08071146245056
2015-10-09,606,325,2015-10-09,109,1507,Joe Rogan Experience #705 - Tait Fletcher,209637,13.825688073394495,1,0.14288372093023263,33.97088372093024
2015-10-10,607,910,2015-10-10,172,2820,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 1),391579,16.3953488372093,1,0.1468251748251749,42.706475524475515
2015-10-10,608,321,2015-10-10,72,1278,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 2),165048,17.75,1,0.10928870292887033,39.797489539748945
2015-10-14,609,1829,2015-10-14,539,5301,Joe Rogan Experience #707 - Michael Dowd,574172,9.834879406307978,0,0.12386197743861968,54.86193098871927
2015-10-15,610,5601,2015-10-15,2394,15278,Joe Rogan Experience #708 - Steven Crowder,1586411,6.381787802840434,2,0.12754796839729143,58.88031884875846
2015-10-16,611,1097,2015-10-16,283,3209,Joe Rogan Experience #709 - Steven Rinella,434120,11.33922261484099,0,0.1760276338514682,45.7315889464594
2015-10-19,612,22387,2015-10-19,8725,48284,Joe Rogan Experience #710 - Gavin McInnes,5022632,5.533982808022922,0,0.14319234881786913,58.17770464536072
2015-10-21,613,804,2015-10-21,146,2215,Joe Rogan Experience #711 - Brian Redban,240017,15.17123287671233,2,0.17252554744525533,41.51826277372259
2015-10-21,614,3553,2015-10-21,444,21303,Joe Rogan Experience #712 - Wim Hof,1249927,47.979729729729726,0,0.21853059728838378,51.56882008061556
2015-10-27,615,2057,2015-10-27,410,6322,Joe Rogan Experience #713 - Dave Rubin,434911,15.419512195121952,0,0.1639407744874716,57.73374335611242
2015-10-29,616,695,2015-10-29,106,2869,Joe Rogan Experience #714 - John Wayne Parr,311709,27.066037735849058,1,0.15894538606403,37.84267419962336
2015-10-30,617,522,2015-10-30,137,2003,Joe Rogan Experience #715 - Remi Warren,257556,14.620437956204379,0,0.13797136038186159,46.87520286396179
2015-10-31,618,721,2015-10-31,95,1998,Joe Rogan Experience #716 - Daniele Bolelli,233588,21.03157894736842,1,0.19083870967741925,43.56260215053758
2015-11-04,619,5858,2015-11-04,3034,50420,Joe Rogan Experience #717 - Steve-O,5873159,16.618325642715888,2,0.1547890484739676,46.63193447037707
2015-11-04,620,780,2015-11-04,203,3151,Joe Rogan Experience #718 - Christopher Ryan,361687,15.52216748768473,0,0.1818844984802431,48.12480243161098
2015-11-05,621,602,2015-11-05,132,1757,Joe Rogan Experience #719 - Josh Olin,191075,13.31060606060606,0,0.1643664717348929,51.549980506822614
2015-11-11,622,1262,2015-11-11,292,3180,Joe Rogan Experience #720 - Tait Fletcher & Andy Stumpf,335358,10.89041095890411,0,0.1332598607888631,56.97875870069604
2015-11-12,623,1553,2015-11-12,311,4477,Joe Rogan Experience #721 - Eddie Bravo,482374,14.395498392282958,2,0.14170228445099473,40.790176860722156
2015-11-16,624,303,2015-11-16,113,597,Joe Rogan Experience #722 - Tony Hinchcliffe (Audio Only),89584,5.283185840707965,2,0.14882562277580086,44.8425978647687
2015-11-16,625,3083,2015-11-16,539,4803,Joe Rogan Experience #723 - Dana White & Tony Hinchcliffe (Audio Only),663162,8.910946196660483,2,0.12831095041322316,52.381947314049576
2015-11-19,626,2498,2015-11-19,336,11765,Joe Rogan Experience #724 - Christina Sommers,668740,35.01488095238095,3,0.19587755102040813,61.02501020408154
2015-11-19,627,8456,2015-11-19,2406,45194,Joe Rogan Experience #725 - Graham Hancock & Randall Carlson,3912013,18.783873649210307,0,0.20054857898215608,54.05104758757454
2015-11-23,628,592,2015-11-23,143,1468,Joe Rogan Experience #726 - Josh Zepps,149985,10.265734265734265,0,0.12399572649572649,52.41970085470083
2015-11-25,629,5110,2015-11-25,2503,40853,Joe Rogan Experience #727 - Bill Burr,6012923,16.32161406312425,2,0.16946294046172555,42.54611664641551
2015-11-28,630,1952,2015-11-28,1162,2483,Joe Rogan Experience #728 - Ceara Lynch,278965,2.1368330464716006,0,0.11960587326120557,49.42196290571868
2015-12-02,631,4006,2015-12-02,1417,24149,Joe Rogan Experience #729 - Jocko Willink,2088378,17.042342978122793,0,0.14945066859414535,56.15039392844243
2015-12-03,632,2172,2015-12-03,452,12062,Joe Rogan Experience #730 - Demetrious Johnson,1091077,26.6858407079646,1,0.18141899441340825,43.42853072625693
2015-12-04,633,733,2015-12-04,218,2928,Joe Rogan Experience #731 - Bert Kreischer,398396,13.431192660550458,2,0.13496229260935144,44.81657616892913
2015-12-09,634,2086,2015-12-09,751,5251,Joe Rogan Experience #732 - Whitney Cummings,581683,6.9920106524633825,2,0.17123815165876768,52.9093127962085
